## [BeGaze]
## Converted from:	C:\dat\projects\gazeMapper\example_recordings\1_screen\begaze expt\dee-[ca73753a-291a-476c-9a91-bc41248a0c36]\dee-2-recording.idf
## Date:	04.11.2024 13:52:04
## Version:	BeGaze 3.7.59
## IDF Version:	10
## Sample Rate:	60
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	3269
## Reversed:	none
## [Run]
## Subject:	dee
## Description:	Run1
## [Calibration]
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, DIAMETER, POR, EYEPOSITION, GAZEVECTOR, FRAMECOUNTER
##
Time	Type	Trial	L Dia X [px]	L Dia Y [px]	L Pupil Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Pupil Diameter [mm]	B POR X [px]	B POR Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Frame	Aux1
2076792076	SMP	1	77.0000	61.0000	3.4400	74.0000	58.0000	3.3600	639.4400	360.8400	639.4400	360.8400	639.4400	360.8400	30.2740	-2.1440	-26.5990	-28.5870	-0.9170	-27.6070	-0.0170	-0.0417	0.9990	0.0244	-0.0756	0.9968	00:00:01:14	
2076808583	SMP	1	76.0000	61.0000	3.4400	74.0000	58.0000	3.3600	639.0500	361.5100	639.0500	361.5100	639.0500	361.5100	30.2740	-2.1440	-26.5990	-28.5870	-0.9170	-27.6070	-0.0159	-0.0416	0.9990	0.0239	-0.0769	0.9968	00:00:01:15	
2076825486	SMP	1	77.0000	62.0000	3.4600	74.0000	60.0000	3.4000	639.5500	362.3700	639.5500	362.3700	639.5500	362.3700	30.2740	-2.1440	-26.5990	-28.5870	-0.9170	-27.6070	-0.0164	-0.0419	0.9990	0.0237	-0.0780	0.9967	00:00:01:15	
2076842023	SMP	1	77.0000	62.0000	3.4600	74.0000	60.0000	3.4000	640.4600	363.5200	640.4600	363.5200	640.4600	363.5200	30.2740	-2.1440	-26.5990	-28.5870	-0.9170	-27.6070	-0.0177	-0.0432	0.9989	0.0234	-0.0786	0.9966	00:00:01:15	
2076858585	SMP	1	77.0000	62.0000	3.4800	74.0000	60.0000	3.3600	641.7200	365.4900	641.7200	365.4900	641.7200	365.4900	30.2740	-2.1440	-26.5990	-28.5870	-0.9170	-27.6060	-0.0191	-0.0442	0.9988	0.0227	-0.0810	0.9965	00:00:01:16	
2076875206	SMP	1	77.0000	62.0000	3.4800	74.0000	60.0000	3.4200	640.5400	365.2800	640.5400	365.2800	640.5400	365.2800	30.2740	-2.1440	-26.5990	-28.5870	-0.9180	-27.6060	-0.0181	-0.0444	0.9989	0.0236	-0.0805	0.9965	00:00:01:16	
2076891837	SMP	1	77.0000	62.0000	3.4800	74.0000	60.0000	3.4200	640.4600	365.1300	640.4600	365.1300	640.4600	365.1300	30.2740	-2.1440	-26.5990	-28.5870	-0.9180	-27.6060	-0.0182	-0.0444	0.9989	0.0239	-0.0801	0.9965	00:00:01:16	
2076908467	SMP	1	77.0000	62.0000	3.4800	74.0000	60.0000	3.4400	641.1700	364.6300	641.1700	364.6300	641.1700	364.6300	30.2740	-2.1440	-26.5980	-28.5870	-0.9180	-27.6060	-0.0183	-0.0436	0.9989	0.0228	-0.0801	0.9965	00:00:01:17	
2076925097	SMP	1	77.0000	63.0000	3.5000	74.0000	60.0000	3.4000	641.4900	363.2100	641.4900	363.2100	641.4900	363.2100	30.2740	-2.1440	-26.5980	-28.5880	-0.9180	-27.6060	-0.0187	-0.0425	0.9989	0.0226	-0.0789	0.9966	00:00:01:17	
2076941711	SMP	1	77.0000	63.0000	3.5000	74.0000	60.0000	3.4200	640.9600	363.1600	640.9600	363.1600	640.9600	363.1600	30.2740	-2.1440	-26.5980	-28.5880	-0.9180	-27.6060	-0.0181	-0.0425	0.9989	0.0229	-0.0788	0.9966	00:00:01:18	
2076958421	SMP	1	78.0000	63.0000	3.5200	76.0000	60.0000	3.4200	641.5400	361.3800	641.5400	361.3800	641.5400	361.3800	30.2740	-2.1450	-26.5980	-28.5880	-0.9180	-27.6060	-0.0182	-0.0406	0.9990	0.0221	-0.0776	0.9967	00:00:01:18	
2076975001	SMP	1	77.0000	62.0000	3.5000	74.0000	58.0000	3.4200	641.2600	360.0500	641.2600	360.0500	641.2600	360.0500	30.2740	-2.1450	-26.5980	-28.5880	-0.9180	-27.6060	-0.0188	-0.0401	0.9990	0.0231	-0.0759	0.9969	00:00:01:18	
2076991577	SMP	1	78.0000	62.0000	3.5600	76.0000	58.0000	3.4200	642.2600	359.7500	642.2600	359.7500	642.2600	359.7500	30.2740	-2.1450	-26.5980	-28.5880	-0.9180	-27.6060	-0.0183	-0.0395	0.9991	0.0209	-0.0760	0.9969	00:00:01:19	
2077008369	SMP	1	79.0000	62.0000	3.5600	76.0000	58.0000	3.4200	643.0100	359.5300	643.0100	359.5300	643.0100	359.5300	30.2740	-2.1450	-26.5980	-28.5880	-0.9180	-27.6060	-0.0195	-0.0393	0.9990	0.0209	-0.0758	0.9969	00:00:01:19	
2077024981	SMP	1	79.0000	62.0000	3.5600	76.0000	58.0000	3.4400	653.1800	357.1400	653.1800	357.1400	653.1800	357.1400	30.2740	-2.1450	-26.5980	-28.5880	-0.9190	-27.6060	-0.0275	-0.0372	0.9989	0.0117	-0.0740	0.9972	00:00:01:19	
2077041623	SMP	1	79.0000	63.0000	3.5800	76.0000	60.0000	3.5000	654.0700	352.1500	654.0700	352.1500	654.0700	352.1500	30.2740	-2.1450	-26.5970	-28.5880	-0.9190	-27.6060	-0.0290	-0.0338	0.9990	0.0117	-0.0689	0.9976	00:00:01:19	
2077058229	SMP	1	79.0000	63.0000	3.6000	76.0000	60.0000	3.4400	654.0000	351.0700	654.0000	351.0700	654.0000	351.0700	30.2740	-2.1450	-26.5970	-28.5880	-0.9190	-27.6060	-0.0281	-0.0325	0.9991	0.0110	-0.0684	0.9976	00:00:01:20	
2077074995	SMP	1	79.0000	63.0000	3.6000	76.0000	60.0000	3.4400	653.9000	348.9000	653.9000	348.9000	653.9000	348.9000	30.2740	-2.1450	-26.5970	-28.5880	-0.9190	-27.6060	-0.0291	-0.0308	0.9991	0.0121	-0.0666	0.9977	00:00:01:20	
2077091498	SMP	1	79.0000	62.0000	3.6200	76.0000	58.0000	3.4800	653.6800	348.7700	653.6800	348.7700	653.6800	348.7700	30.2740	-2.1450	-26.5970	-28.5880	-0.9190	-27.6060	-0.0284	-0.0311	0.9991	0.0118	-0.0660	0.9978	00:00:01:21	
2077108165	SMP	1	79.0000	62.0000	3.6200	76.0000	58.0000	3.4600	652.9200	348.4200	652.9200	348.4200	652.9200	348.4200	30.2740	-2.1450	-26.5970	-28.5880	-0.9190	-27.6060	-0.0268	-0.0308	0.9992	0.0115	-0.0657	0.9978	00:00:01:21	
2077124911	SMP	1	79.0000	62.0000	3.6200	76.0000	58.0000	3.5000	651.8500	346.4000	651.8500	346.4000	651.8500	346.4000	30.2740	-2.1450	-26.5970	-28.5880	-0.9190	-27.6060	-0.0264	-0.0290	0.9992	0.0128	-0.0641	0.9979	00:00:01:22	
2077141419	SMP	1	79.0000	62.0000	3.6000	76.0000	58.0000	3.4800	652.6400	346.2000	652.6400	346.2000	652.6400	346.2000	30.2740	-2.1450	-26.5960	-28.5880	-0.9190	-27.6060	-0.0271	-0.0285	0.9992	0.0123	-0.0643	0.9979	00:00:01:22	
2077158121	SMP	1	80.0000	62.0000	3.6400	76.0000	58.0000	3.5200	652.9700	344.2800	652.9700	344.2800	652.9700	344.2800	30.2740	-2.1450	-26.5960	-28.5880	-0.9190	-27.6060	-0.0270	-0.0265	0.9993	0.0116	-0.0631	0.9979	00:00:01:23	
2077174854	SMP	1	80.0000	64.0000	3.6400	76.0000	60.0000	3.5000	652.1200	344.1100	652.1200	344.1100	652.1200	344.1100	30.2740	-2.1450	-26.5960	-28.5880	-0.9190	-27.6060	-0.0260	-0.0264	0.9993	0.0120	-0.0629	0.9980	00:00:01:23	
2077191443	SMP	1	80.0000	63.0000	3.6600	76.0000	60.0000	3.5200	651.3800	342.5800	651.3800	342.5800	651.3800	342.5800	30.2740	-2.1450	-26.5960	-28.5880	-0.9190	-27.6060	-0.0269	-0.0252	0.9993	0.0142	-0.0615	0.9980	00:00:02:00	
2077208222	SMP	1	80.0000	63.0000	3.6600	76.0000	60.0000	3.5400	652.4600	340.9400	652.4600	340.9400	652.4600	340.9400	30.2740	-2.1450	-26.5960	-28.5880	-0.9200	-27.6060	-0.0264	-0.0242	0.9994	0.0118	-0.0599	0.9981	00:00:02:00	
2077224653	SMP	1	80.0000	63.0000	3.6600	76.0000	60.0000	3.5400	651.4400	340.0600	651.4400	340.0600	651.4400	340.0600	30.2740	-2.1460	-26.5960	-28.5890	-0.9200	-27.6060	-0.0259	-0.0226	0.9994	0.0131	-0.0600	0.9981	00:00:02:00	
2077241336	SMP	1	80.0000	63.0000	3.6600	76.0000	60.0000	3.5400	651.8200	339.1100	651.8200	339.1100	651.8200	339.1100	30.2740	-2.1460	-26.5960	-28.5890	-0.9200	-27.6060	-0.0254	-0.0222	0.9994	0.0120	-0.0588	0.9982	00:00:02:01	
2077257935	SMP	1	80.0000	64.0000	3.7200	76.0000	60.0000	3.5600	651.8000	336.7900	651.8000	336.7900	651.8000	336.7900	30.2740	-2.1460	-26.5960	-28.5890	-0.9200	-27.6060	-0.0254	-0.0201	0.9995	0.0120	-0.0569	0.9983	00:00:02:01	
2077274544	SMP	1	80.0000	64.0000	3.7000	76.0000	60.0000	3.5600	650.6200	335.2000	650.6200	335.2000	650.6200	335.2000	30.2740	-2.1460	-26.5950	-28.5890	-0.9200	-27.6060	-0.0255	-0.0193	0.9995	0.0141	-0.0551	0.9984	00:00:02:02	
2077291163	SMP	1	80.0000	63.0000	3.7000	76.0000	58.0000	3.5600	650.9800	333.0700	650.9800	333.0700	650.9800	333.0700	30.2740	-2.1460	-26.5950	-28.5890	-0.9200	-27.6060	-0.0250	-0.0176	0.9995	0.0130	-0.0533	0.9985	00:00:02:02	
2077307691	SMP	1	81.0000	63.0000	3.7200	78.0000	58.0000	3.5800	650.2500	331.6800	650.2500	331.6800	650.2500	331.6800	30.2740	-2.1460	-26.5950	-28.5890	-0.9200	-27.6060	-0.0257	-0.0168	0.9995	0.0150	-0.0518	0.9986	00:00:02:02	
2077324442	SMP	1	80.0000	63.0000	3.7000	76.0000	58.0000	3.5600	649.6800	330.8100	649.6800	330.8100	649.6800	330.8100	30.2740	-2.1460	-26.5950	-28.5890	-0.9200	-27.6060	-0.0249	-0.0154	0.9996	0.0151	-0.0517	0.9986	00:00:02:03	
2077341068	SMP	1	81.0000	63.0000	3.7200	78.0000	60.0000	3.6200	649.2400	329.5500	649.2400	329.5500	649.2400	329.5500	30.2740	-2.1460	-26.5950	-28.5890	-0.9200	-27.6060	-0.0241	-0.0147	0.9996	0.0150	-0.0503	0.9986	00:00:02:03	
2077357691	SMP	1	82.0000	63.0000	3.7400	78.0000	60.0000	3.6000	649.3800	327.5800	649.3800	327.5800	649.3800	327.5800	30.2740	-2.1460	-26.5950	-28.5890	-0.9200	-27.6060	-0.0242	-0.0126	0.9996	0.0149	-0.0491	0.9987	00:00:02:04	
2077374518	SMP	1	81.0000	63.0000	3.7200	78.0000	60.0000	3.6000	648.9100	327.8800	648.9100	327.8800	648.9100	327.8800	30.2740	-2.1460	-26.5950	-28.5890	-0.9200	-27.6060	-0.0234	-0.0127	0.9997	0.0149	-0.0495	0.9987	00:00:02:04	
2077391048	SMP	1	82.0000	64.0000	3.7800	78.0000	60.0000	3.6000	648.8100	325.5900	648.8100	325.5900	648.8100	325.5900	30.2740	-2.1460	-26.5940	-28.5900	-0.9200	-27.6060	-0.0227	-0.0111	0.9997	0.0144	-0.0472	0.9988	00:00:02:04	
2077407577	SMP	1	82.0000	64.0000	3.7600	78.0000	60.0000	3.6200	648.1700	324.0200	648.1700	324.0200	648.1700	324.0200	30.2740	-2.1460	-26.5940	-28.5900	-0.9210	-27.6060	-0.0230	-0.0092	0.9997	0.0157	-0.0466	0.9988	00:00:02:05	
2077424290	SMP	1	82.0000	64.0000	3.8000	78.0000	60.0000	3.6200	649.0600	322.6300	649.0600	322.6300	649.0600	322.6300	30.2740	-2.1460	-26.5940	-28.5900	-0.9210	-27.6060	-0.0227	-0.0082	0.9997	0.0140	-0.0452	0.9989	00:00:02:05	
2077440850	SMP	1	82.0000	63.0000	3.7800	78.0000	58.0000	3.6400	648.4500	320.4300	648.4500	320.4300	648.4500	320.4300	30.2740	-2.1460	-26.5940	-28.5900	-0.9210	-27.6060	-0.0229	-0.0064	0.9997	0.0152	-0.0434	0.9989	00:00:02:05	
2077457437	SMP	1	82.0000	62.0000	3.7800	78.0000	58.0000	3.6400	648.2500	317.6800	648.2500	317.6800	648.2500	317.6800	30.2740	-2.1460	-26.5940	-28.5900	-0.9210	-27.6060	-0.0226	-0.0031	0.9997	0.0153	-0.0421	0.9990	00:00:02:06	
2077474234	SMP	1	83.0000	62.0000	3.8000	80.0000	58.0000	3.6000	646.6800	317.1500	646.6800	317.1500	646.6800	317.1500	30.2740	-2.1460	-26.5940	-28.5900	-0.9210	-27.6060	-0.0220	-0.0026	0.9998	0.0173	-0.0417	0.9990	00:00:02:06	
2077490966	SMP	1	83.0000	63.0000	3.8000	80.0000	60.0000	3.6400	649.1800	316.2100	649.1800	316.2100	649.1800	316.2100	30.2740	-2.1460	-26.5930	-28.5900	-0.9210	-27.6060	-0.0230	-0.0017	0.9997	0.0141	-0.0410	0.9991	00:00:02:07	
2077507527	SMP	1	83.0000	64.0000	3.8200	80.0000	60.0000	3.6400	647.9300	314.9800	647.9300	314.9800	647.9300	314.9800	30.2740	-2.1460	-26.5930	-28.5900	-0.9210	-27.6060	-0.0218	-0.0008	0.9998	0.0150	-0.0399	0.9991	00:00:02:07	
2077524239	SMP	1	83.0000	64.0000	3.8200	80.0000	60.0000	3.6400	648.8500	313.9900	648.8500	313.9900	648.8500	313.9900	30.2740	-2.1460	-26.5930	-28.5900	-0.9210	-27.6060	-0.0223	0.0006	0.9998	0.0140	-0.0396	0.9991	00:00:02:07	
2077540685	SMP	1	83.0000	64.0000	3.8400	80.0000	60.0000	3.6600	649.9500	312.1100	649.9500	312.1100	649.9500	312.1100	30.2740	-2.1470	-26.5930	-28.5900	-0.9220	-27.6060	-0.0227	0.0017	0.9997	0.0125	-0.0377	0.9992	00:00:02:08	
2077557315	SMP	1	84.0000	64.0000	3.8400	80.0000	60.0000	3.6400	650.9600	310.1600	650.9600	310.1600	650.9600	310.1600	30.2740	-2.1470	-26.5930	-28.5910	-0.9220	-27.6060	-0.0236	0.0038	0.9997	0.0117	-0.0365	0.9993	00:00:02:09	
2077574028	SMP	1	82.0000	62.0000	3.8200	78.0000	58.0000	3.6200	650.3100	309.5100	650.3100	309.5100	650.3100	309.5100	30.2740	-2.1470	-26.5920	-28.5910	-0.9220	-27.6060	-0.0235	0.0052	0.9997	0.0127	-0.0369	0.9992	00:00:02:09	
2077590692	SMP	1	83.0000	62.0000	3.8400	78.0000	58.0000	3.6200	651.0900	306.4900	651.0900	306.4900	651.0900	306.4900	30.2740	-2.1470	-26.5920	-28.5910	-0.9220	-27.6060	-0.0248	0.0075	0.9997	0.0127	-0.0341	0.9993	00:00:02:09	
2077607185	SMP	1	84.0000	63.0000	3.8600	80.0000	58.0000	3.6600	651.4200	303.5900	651.4200	303.5900	651.4200	303.5900	30.2740	-2.1470	-26.5920	-28.5910	-0.9220	-27.6060	-0.0234	0.0098	0.9997	0.0108	-0.0316	0.9994	00:00:02:10	
2077623917	SMP	1	84.0000	63.0000	3.8400	80.0000	58.0000	3.6600	651.3100	302.4600	651.3100	302.4600	651.3100	302.4600	30.2740	-2.1470	-26.5920	-28.5910	-0.9220	-27.6060	-0.0240	0.0112	0.9997	0.0115	-0.0312	0.9995	00:00:02:10	
2077640590	SMP	1	83.0000	64.0000	3.8800	78.0000	60.0000	3.6800	651.4600	301.0000	651.4600	301.0000	651.4600	301.0000	30.2740	-2.1470	-26.5920	-28.5910	-0.9220	-27.6060	-0.0246	0.0127	0.9996	0.0119	-0.0302	0.9995	00:00:02:10	
2077657181	SMP	1	83.0000	63.0000	3.8600	78.0000	60.0000	3.6400	652.8200	298.9300	652.8200	298.9300	652.8200	298.9300	30.2740	-2.1470	-26.5920	-28.5910	-0.9230	-27.6060	-0.0253	0.0147	0.9996	0.0103	-0.0288	0.9995	00:00:02:10	
2077673835	SMP	1	83.0000	63.0000	3.8800	78.0000	60.0000	3.6600	653.4700	297.0200	653.4700	297.0200	653.4700	297.0200	30.2740	-2.1470	-26.5920	-28.5910	-0.9230	-27.6060	-0.0253	0.0162	0.9996	0.0093	-0.0271	0.9996	00:00:02:11	
2077690574	SMP	1	83.0000	63.0000	3.8800	78.0000	60.0000	3.6600	653.3700	293.6100	653.3700	293.6100	653.3700	293.6100	30.2740	-2.1470	-26.5920	-28.5910	-0.9230	-27.6060	-0.0258	0.0184	0.9995	0.0099	-0.0237	0.9997	00:00:02:11	
2077707225	SMP	1	83.0000	62.0000	3.8600	78.0000	58.0000	3.6600	653.2900	294.0000	653.2900	294.0000	653.2900	294.0000	30.2740	-2.1470	-26.5910	-28.5920	-0.9230	-27.6060	-0.0261	0.0176	0.9995	0.0104	-0.0236	0.9997	00:00:02:12	
2077723821	SMP	1	83.0000	62.0000	3.9000	78.0000	58.0000	3.6800	653.5100	293.4600	653.5100	293.4600	653.5100	293.4600	30.2740	-2.1470	-26.5910	-28.5920	-0.9230	-27.6060	-0.0260	0.0196	0.9995	0.0099	-0.0246	0.9997	00:00:02:12	
2077740482	SMP	1	83.0000	62.0000	3.8800	78.0000	58.0000	3.7000	653.1400	292.6600	653.1400	292.6600	653.1400	292.6600	30.2740	-2.1470	-26.5910	-28.5920	-0.9240	-27.6060	-0.0261	0.0190	0.9995	0.0106	-0.0227	0.9997	00:00:02:13	
2077757052	SMP	1	83.0000	62.0000	3.8800	78.0000	58.0000	3.6800	652.8300	292.6800	652.8300	292.6800	652.8300	292.6800	30.2740	-2.1470	-26.5910	-28.5920	-0.9240	-27.6060	-0.0249	0.0187	0.9995	0.0099	-0.0225	0.9997	00:00:02:13	
2077773710	SMP	1	83.0000	63.0000	3.8800	78.0000	60.0000	3.6800	653.3400	293.3300	653.3400	293.3300	653.3400	293.3300	30.2740	-2.1470	-26.5910	-28.5920	-0.9240	-27.6060	-0.0256	0.0183	0.9995	0.0098	-0.0232	0.9997	00:00:02:13	
2077790212	SMP	1	84.0000	62.0000	3.8800	80.0000	58.0000	3.7200	653.4000	293.2600	653.4000	293.2600	653.4000	293.2600	30.2740	-2.1470	-26.5910	-28.5920	-0.9240	-27.6060	-0.0249	0.0183	0.9995	0.0090	-0.0230	0.9997	00:00:02:14	
2077807063	SMP	1	83.0000	62.0000	3.8800	78.0000	58.0000	3.7000	652.1200	293.3600	652.1200	293.3600	652.1200	293.3600	30.2740	-2.1470	-26.5910	-28.5920	-0.9250	-27.6070	-0.0248	0.0182	0.9995	0.0110	-0.0230	0.9997	00:00:02:14	
2077823745	SMP	1	84.0000	63.0000	3.9000	80.0000	60.0000	3.7600	651.5200	294.2400	651.5200	294.2400	651.5200	294.2400	30.2740	-2.1470	-26.5900	-28.5930	-0.9250	-27.6070	-0.0248	0.0172	0.9995	0.0121	-0.0236	0.9997	00:00:02:15	
2077840302	SMP	1	84.0000	63.0000	3.9200	80.0000	60.0000	3.7600	650.9800	294.0500	650.9800	294.0500	650.9800	294.0500	30.2740	-2.1470	-26.5900	-28.5930	-0.9250	-27.6070	-0.0237	0.0179	0.9996	0.0118	-0.0239	0.9996	00:00:02:15	
2077856943	SMP	1	85.0000	63.0000	3.9000	80.0000	60.0000	3.7600	651.5400	295.9700	651.5400	295.9700	651.5400	295.9700	30.2740	-2.1470	-26.5900	-28.5930	-0.9250	-27.6070	-0.0232	0.0168	0.9996	0.0104	-0.0260	0.9996	00:00:02:15	
2077873435	SMP	1	85.0000	63.0000	3.9000	80.0000	60.0000	3.7600	650.8100	297.1300	650.8100	297.1300	650.8100	297.1300	30.2740	-2.1470	-26.5900	-28.5930	-0.9250	-27.6070	-0.0227	0.0164	0.9996	0.0111	-0.0275	0.9996	00:00:02:16	
2077890048	SMP	1	85.0000	64.0000	3.9200	80.0000	60.0000	3.7600	648.1500	297.2400	648.1500	297.2400	648.1500	297.2400	30.2740	-2.1470	-26.5900	-28.5930	-0.9260	-27.6070	-0.0214	0.0155	0.9997	0.0142	-0.0268	0.9995	00:00:02:16	
2077906696	SMP	1	85.0000	64.0000	3.9400	80.0000	60.0000	3.8000	649.1200	296.9900	649.1200	296.9900	649.1200	296.9900	30.2740	-2.1470	-26.5900	-28.5930	-0.9260	-27.6070	-0.0226	0.0161	0.9996	0.0139	-0.0270	0.9995	00:00:02:17	
2077923300	SMP	1	85.0000	64.0000	3.9400	80.0000	60.0000	3.7600	650.2300	297.9100	650.2300	297.9100	650.2300	297.9100	30.2740	-2.1470	-26.5900	-28.5930	-0.9260	-27.6070	-0.0221	0.0158	0.9996	0.0115	-0.0282	0.9995	00:00:02:17	
2077939998	SMP	1	85.0000	64.0000	3.9600	80.0000	60.0000	3.7800	649.4800	298.2800	649.4800	298.2800	649.4800	298.2800	30.2740	-2.1470	-26.5900	-28.5930	-0.9260	-27.6070	-0.0219	0.0156	0.9996	0.0125	-0.0287	0.9995	00:00:02:17	
2077956557	SMP	1	85.0000	64.0000	4.0000	80.0000	60.0000	3.8000	648.8100	298.9600	648.8100	298.9600	648.8100	298.9600	30.2740	-2.1470	-26.5900	-28.5930	-0.9260	-27.6070	-0.0224	0.0141	0.9997	0.0141	-0.0283	0.9995	00:00:02:18	
2077973302	SMP	1	85.0000	64.0000	3.9600	80.0000	60.0000	3.7800	649.4200	297.4300	649.4200	297.4300	649.4200	297.4300	30.2740	-2.1470	-26.5900	-28.5930	-0.9260	-27.6070	-0.0221	0.0154	0.9996	0.0128	-0.0271	0.9996	00:00:02:19	
2077990027	SMP	1	86.0000	64.0000	3.9800	82.0000	60.0000	3.8000	649.0100	299.3000	649.0100	299.3000	649.0100	299.3000	30.2740	-2.1470	-26.5900	-28.5930	-0.9260	-27.6070	-0.0218	0.0142	0.9997	0.0132	-0.0289	0.9995	00:00:02:19	
2078006540	SMP	1	86.0000	65.0000	4.0000	82.0000	60.0000	3.8200	648.4900	297.6400	648.4900	297.6400	648.4900	297.6400	30.2740	-2.1470	-26.5900	-28.5940	-0.9270	-27.6080	-0.0211	0.0156	0.9997	0.0134	-0.0276	0.9995	00:00:02:19	
2078023247	SMP	1	86.0000	64.0000	3.9800	82.0000	60.0000	3.8000	650.0500	298.7400	650.0500	298.7400	650.0500	298.7400	30.2740	-2.1470	-26.5890	-28.5940	-0.9270	-27.6080	-0.0216	0.0144	0.9997	0.0113	-0.0281	0.9995	00:00:02:20	
2078039843	SMP	1	86.0000	64.0000	4.0000	82.0000	60.0000	3.8200	649.1500	297.4100	649.1500	297.4100	649.1500	297.4100	30.2740	-2.1470	-26.5890	-28.5940	-0.9270	-27.6080	-0.0216	0.0149	0.9997	0.0128	-0.0265	0.9996	00:00:02:20	
2078056519	SMP	1	86.0000	65.0000	4.0000	82.0000	60.0000	3.8200	650.5000	297.7100	650.5000	297.7100	650.5000	297.7100	30.2740	-2.1470	-26.5890	-28.5940	-0.9270	-27.6080	-0.0224	0.0156	0.9996	0.0114	-0.0277	0.9996	00:00:02:20	
2078073043	SMP	1	86.0000	64.0000	4.0000	82.0000	60.0000	3.8000	649.4400	297.5600	649.4400	297.5600	649.4400	297.5600	30.2740	-2.1470	-26.5890	-28.5940	-0.9270	-27.6080	-0.0222	0.0144	0.9997	0.0129	-0.0262	0.9996	00:00:02:21	
2078089724	SMP	1	86.0000	65.0000	4.0000	82.0000	60.0000	3.8000	648.8600	297.2600	648.8600	297.2600	648.8600	297.2600	30.2740	-2.1470	-26.5890	-28.5940	-0.9280	-27.6080	-0.0211	0.0156	0.9997	0.0128	-0.0269	0.9996	00:00:02:21	
2078106358	SMP	1	86.0000	65.0000	4.0000	82.0000	60.0000	3.8000	649.0600	297.0000	649.0600	297.0000	649.0600	297.0000	30.2740	-2.1470	-26.5890	-28.5940	-0.9280	-27.6080	-0.0221	0.0155	0.9996	0.0135	-0.0264	0.9996	00:00:02:22	
2078122970	SMP	1	86.0000	65.0000	4.0200	82.0000	60.0000	3.8200	649.1800	297.3400	649.1800	297.3400	649.1800	297.3400	30.2740	-2.1470	-26.5890	-28.5940	-0.9280	-27.6080	-0.0223	0.0158	0.9996	0.0134	-0.0273	0.9995	00:00:02:22	
2078139734	SMP	1	87.0000	65.0000	4.0400	82.0000	60.0000	3.8200	648.2700	298.2200	648.2700	298.2200	648.2700	298.2200	30.2740	-2.1470	-26.5890	-28.5940	-0.9280	-27.6080	-0.0215	0.0152	0.9997	0.0141	-0.0281	0.9995	00:00:02:22	
2078156310	SMP	1	87.0000	65.0000	4.0400	82.0000	60.0000	3.8200	647.9200	297.9100	647.9200	297.9100	647.9200	297.9100	30.2740	-2.1470	-26.5890	-28.5940	-0.9280	-27.6080	-0.0202	0.0159	0.9997	0.0135	-0.0283	0.9995	00:00:02:23	
2078173049	SMP	1	86.0000	65.0000	4.0400	80.0000	60.0000	3.8000	648.3500	298.4600	648.3500	298.4600	648.3500	298.4600	30.2740	-2.1470	-26.5890	-28.5940	-0.9280	-27.6080	-0.0200	0.0150	0.9997	0.0125	-0.0283	0.9995	00:00:02:23	
2078189650	SMP	1	87.0000	66.0000	4.0600	82.0000	62.0000	3.8400	647.8500	297.3300	647.8500	297.3300	647.8500	297.3300	30.2740	-2.1470	-26.5890	-28.5950	-0.9280	-27.6080	-0.0197	0.0146	0.9997	0.0131	-0.0261	0.9996	00:00:03:00	
2078206204	SMP	1	87.0000	66.0000	4.0400	82.0000	62.0000	3.8200	647.9400	299.0300	647.9400	299.0300	647.9400	299.0300	30.2740	-2.1470	-26.5890	-28.5950	-0.9290	-27.6080	-0.0197	0.0140	0.9997	0.0129	-0.0282	0.9995	00:00:03:00	
2078222933	SMP	1	88.0000	66.0000	4.0400	84.0000	62.0000	3.8400	646.3800	299.5500	646.3800	299.5500	646.3800	299.5500	30.2740	-2.1470	-26.5890	-28.5950	-0.9290	-27.6080	-0.0185	0.0136	0.9997	0.0143	-0.0287	0.9995	00:00:03:00	
2078239489	SMP	1	87.0000	66.0000	4.0600	82.0000	62.0000	3.8400	645.4300	300.6500	645.4300	300.6500	645.4300	300.6500	30.2740	-2.1470	-26.5880	-28.5950	-0.9290	-27.6090	-0.0180	0.0131	0.9998	0.0154	-0.0301	0.9994	00:00:03:01	
2078256157	SMP	1	87.0000	67.0000	4.0600	82.0000	62.0000	3.8400	644.7600	300.2500	644.7600	300.2500	644.7600	300.2500	30.2740	-2.1470	-26.5880	-28.5950	-0.9290	-27.6090	-0.0174	0.0124	0.9998	0.0159	-0.0287	0.9995	00:00:03:01	
2078272789	SMP	1	88.0000	66.0000	4.0600	84.0000	62.0000	3.8400	645.1400	303.4800	645.1400	303.4800	645.1400	303.4800	30.2750	-2.1470	-26.5880	-28.5950	-0.9290	-27.6090	-0.0174	0.0104	0.9998	0.0153	-0.0320	0.9994	00:00:03:01	
